date,gross_return,cost,net_return,turnover_one_way,wealth
2025-02-28,-0.044679344360449694,0.0017000000000000001,-0.04630338947503698,0.4,6.404355922432857
2025-03-31,-0.00036725063094340555,0.0017000000000000001,-0.0020666263048708666,0.4,6.391120512017801
2025-04-30,0.07392995906300656,0.0011,0.07274863610803717,0.2,6.856065812469197
2025-05-30,0.03701118215719928,0.0006000000000000001,0.03638897544790476,0.2,7.105551022988358
2025-06-30,0.035920547715279,0.0006000000000000001,0.03529899538664982,0.2,7.356369835768429
2025-07-31,0.002815414392378956,0.0006000000000000001,0.0022137251437432948,0.2,7.372654816640544
2025-08-29,0.015899842424473336,0.0017000000000000001,0.01417281269235171,0.4,7.477146072402156
2025-09-30,8.950946266248535e-05,0.0006000000000000001,-0.0005105442430151097,0.2,7.473328658520708
2025-10-31,-0.07256513016752833,0.0006000000000000001,-0.07312159108942784,0.2,6.926866976275454
2025-11-28,0.01808159909912828,0.0022,0.015841819581110306,0.4,7.036601153175961
2025-12-31,0.0558248023589052,0.0006000000000000001,0.055191307477489904,0.2,7.424960371017355
2026-01-30,1.2136178499400421e-05,0.0006000000000000001,-0.0005878711032076822,0.2,7.420595451372772
2026-02-27,-0.021343013797438234,0.0006000000000000001,-0.02193020798915979,0.2,7.257860249720753
2026-03-31,0.12150675832144718,0.0006000000000000001,0.12083385426645421,0.2,8.134855477421802
2026-04-30,-0.015270601150194385,0.0012000000000000001,-0.016452276428814194,0.4,8.001018586398805
2026-05-29,-0.018488014599392734,0.0,-0.018488014599392755,0.0,7.853095637963452
2026-06-30,0.026152495800140056,0.0012000000000000001,0.024921112805179835,0.4,8.048803520227004
