Date,AAPL,MSFT,AMZN,GOOGL,JPM,JNJ,XOM,NVDA,XLK,XLF,XLE,XLV,GLD,TLT,IEF,LQD,BTC-USD,ETH-USD,^VIX,^TNX
2022-02-11,164.9365234375,283.6759948730469,153.2935028076172,133.1022491455078,137.4574737548828,146.80892944335938,68.975341796875,23.873577117919922,74.86447143554688,37.11601257324219,30.08965301513672,120.99913787841797,173.80999755859375,117.07223510742188,96.31702423095703,103.61892700195312,42407.9375,2927.383544921875,27.360000610351562,1.9550000429153442
2022-02-12,,,,,,,,,,,,,,,,,42244.46875,2917.36279296875,,
2022-02-13,,,,,,,,,,,,,,,,,42197.515625,2883.46337890625,,
2022-02-14,165.17123413085938,283.63751220703125,155.16700744628906,134.33482360839844,136.18040466308594,144.96189880371094,67.9176254272461,24.19057846069336,74.8403091430664,36.6995849609375,29.38025665283203,119.76359558105469,174.74000549316406,115.61572265625,95.64970397949219,102.69760131835938,42586.91796875,2933.47900390625,28.329999923706055,1.996000051498413
2022-02-15,168.99537658691406,288.8968200683594,156.510498046875,135.40782165527344,138.17185974121094,146.45877075195312,67.06627655029297,26.411563873291016,76.80750274658203,37.19929122924805,29.072559356689453,121.1106185913086,173.0800018310547,114.30316162109375,95.36376190185547,102.1829605102539,44575.203125,3179.877197265625,25.700000762939453,2.0450000762939453
2022-02-16,168.76065063476562,288.55963134765625,158.10049438476562,136.52737426757812,138.42196655273438,146.37123107910156,67.3758773803711,26.427509307861328,76.73014068603516,37.22704315185547,29.307607650756836,121.29641723632812,174.86000061035156,114.9805908203125,95.56305694580078,102.33241271972656,43961.859375,3127.830078125,24.290000915527344,2.046999931335449
2022-02-17,165.17123413085938,280.1100769042969,154.65249633789062,131.37405395507812,135.23373413085938,145.4783477783203,67.27267456054688,24.429821014404297,74.43428802490234,36.30169677734375,29.26059341430664,119.3455810546875,177.25,115.8359146118164,96.07437896728516,102.4070816040039,40538.01171875,2881.48193359375,28.110000610351562,1.972000002861023
2022-02-18,163.62596130371094,277.4122009277344,152.60150146484375,129.25685119628906,135.86781311035156,143.9189910888672,66.52452087402344,23.567548751831055,73.68028259277344,36.292442321777344,29.08111000061035,118.45375061035156,177.1199951171875,117.05535888671875,96.3863525390625,102.65612030029297,40030.9765625,2785.7275390625,27.75,1.9320000410079956
2022-02-19,,,,,,,,,,,,,,,,,40122.15625,2763.701171875,,
2022-02-20,,,,,,,,,,,,,,,,,38431.37890625,2628.6484375,,
2022-02-21,,,,,,,,,,,,,,,,,37075.28125,2573.816162109375,,
2022-02-22,160.71139526367188,277.20989990234375,150.19749450683594,128.67254638671875,135.62672424316406,141.9631805419922,65.75059509277344,23.316343307495117,72.99878692626953,36.107364654541016,28.61102867126465,118.1564712524414,177.49000549316406,117.36017608642578,96.37770080566406,102.52330017089844,38286.02734375,2639.29931640625,28.809999465942383,1.9479999542236328
2022-02-23,156.55471801757812,270.0320129394531,144.82699584960938,126.46659088134766,132.78684997558594,142.03367614746094,66.01716613769531,22.316497802734375,71.1717529296875,35.478126525878906,28.90589714050293,117.56194305419922,178.2899932861328,115.74274444580078,95.87500762939453,101.59368133544922,37296.5703125,2590.359619140625,31.020000457763672,1.9769999980926514
2022-02-24,159.16610717773438,283.8290100097656,151.35800170898438,131.5247344970703,129.0896453857422,139.32022094726562,65.18302154541016,23.67321014404297,73.60295104980469,35.05246353149414,28.679407119750977,118.03569793701172,177.13999938964844,115.81895446777344,96.10035705566406,102.07513427734375,38332.609375,2598.067138671875,30.31999969482422,1.968999981880188
